gene_id	gene_length
651069	560
651125	1192
651329	2134
651392	488
651394	1966
651417	778
651462	1183
651610	1630
651909	868
652233	994
652253	1519
652418	1383
652533	1259
652653	2253
652693	2211
652720	1058
652845	784
652996	878
653014	1309
653276	933
653390	1168
653403	1042
653432	3790
653521	718
653767	795
653855	661
653912	429
653987	717
653994	1564
654020	978
654096	832
654127	1734
654482	1693
654614	1547
655107	2004
655223	1900
655483	620
656158	845
656183	767
656232	939
656431	761
656466	752
656476	2116
656484	637
656509	1645
656518	817
656557	928
656792	1319
657073	1762
657198	1315
657773	1775
657925	993
658004	1104
658029	1555
658169	1911
658255	495
658535	1211
658579	977
658826	584
659253	1333
659325	2156
659386	831
659422	661
659584	743
659950	1697
659954	551
660643	806
660650	1840
660724	1414
660891	1614
660997	1869
661247	478
661426	853
661469	2008
661513	617
662221	1059
662288	1083
662447	813
662470	813
662528	2325
662601	707
662919	1395
663343	1237
663584	1181
664420	1272
664427	598
664871	1515
665053	369
665193	311
665789	3297
665791	4307
666073	1145
666717	1088
666911	1646
667134	378
667479	908
668047	533
668334	815
668343	2790
668475	732
668716	837
668918	873
669018	1184
669072	1013
669110	1539
669196	1259
669233	875
669784	783
670535	1892
671444	1091
671513	4136
673320	851
673637	1315
673964	2723
674308	2696
674626	1993
674732	2729
674865	492
675514	2444
676167	2083
676428	3497
676772	1336
676900	779
676938	601
677114	815
677289	633
677677	1764
677897	1898
678259	1135
678354	500
678413	2265
678683	1564
679738	2064
679798	1594
680222	2662
680359	754
680484	1244
681249	1489
681493	1671
681624	3163
681796	864
682030	381
682042	843
682666	526
683055	954
683199	1215
683689	1284
683790	435
683816	495
684536	1838
684616	819
684617	409
684887	1569
685426	2268
685822	3934
685896	692
686363	1097
686791	2072
686808	3229
687100	703
687202	885
687251	410
687784	1061
688459	576
688598	1967
688687	586
688864	959
689145	1469
689502	746
689996	1738
690004	622
690080	830
690096	1296
690267	655
690717	976
691232	2941
691292	2856
691302	2870
692464	1036
692568	1170
693162	1028
693559	1780
693801	1578
694093	1547
694137	2086
694339	1527
694369	1446
694376	1359
694541	1462
694777	997
694786	1185
695057	1970
695174	1871
695292	762
695438	688
695552	707
695553	461
695948	956
696016	1025
696647	913
696696	2205
696758	866
696896	1296
697045	1698
697069	854
697070	1070
697217	1865
697336	1856
697337	1761
697415	934
697478	1624
697735	1256
697771	672
697964	651
698005	640
698090	838
698622	896
698712	1372
698792	683
699642	1025
699784	1274
700029	1235
700186	559
700212	1301
700507	832
700540	304
700813	2415
700867	781
701149	850
701368	1481
701768	614
702096	1503
702103	2982
702305	1487
702601	1007
703253	768
703271	508
703338	909
703407	1339
703417	669
703564	903
704214	2645
704374	2143
704456	862
704464	825
704506	2485
704691	1405
704805	2035
704830	956
704863	1115
705119	1061
706632	1081
706823	769
707049	1355
707655	1651
707899	2273
707935	1071
707994	2266
708014	960
708507	1057
709582	749
709673	998
709816	776
709919	872
710050	740
710062	2244
710075	1021
710107	1063
710229	1639
710462	2111
710988	550
711544	955
711944	1903
712420	1143
712898	1939
713091	2088
713490	728
713744	587
713981	1213
713995	900
714000	1445
714190	1913
714537	3247
714577	876
715797	1842
716366	813
716695	2367
716697	819
717184	1766
717221	1518
717423	838
717640	2303
717824	1128
718133	1809
718231	1584
718622	1621
719076	801
719230	1101
719331	1237
719371	919
719386	805
719388	1885
719549	2498
719922	2912
720011	861
721140	1304
721533	866
721707	679
721802	1035
722058	405
722128	821
722380	787
723237	755
723328	586
723760	827
724039	915
724261	787
724349	826
724414	1096
724416	1271
724472	821
724563	1414
724568	771
724573	1457
724672	335
724694	892
724782	673
724834	1093
725103	1277
726267	2167
726948	1101
726978	1224
727433	2394
727434	915
727955	1716
728044	1916
728144	582
728182	992
729383	1111
729416	669
729836	748
730067	1537
730077	1700
730992	636
731278	1094
731294	883
731336	730
731343	1096
731345	819
731396	1601
731467	1785
731690	873
731736	3057
732559	2059
732946	1189
732959	929
733093	809
733200	1366
733247	1425
733422	530
733504	815
733652	641
733756	1925
734272	1278
734516	1559
734862	1983
734911	1965
736007	952
736155	1528
736498	454
736945	974
737431	1579
737484	2262
737695	897
738410	3703
738666	1179
738814	610
739048	1230
739216	1201
739307	319
739483	1515
739921	1802
739968	802
739987	1781
740158	2829
740281	1961
740340	1091
741973	587
742213	2422
742574	3089
742810	1075
742948	1251
743804	960
745841	866
745848	687
745914	1006
746030	3265
746124	2149
746212	1829
746517	1336
746609	1039
746645	1205
747111	2354
747660	2709
747793	1722
747986	2128
748373	1956
748391	1960
748833	911
749193	780
749227	1107
749249	2462
749256	2411
749856	991
750001	2572
750109	2072
750345	2597
750358	1604
751296	1268
751577	754
751875	1674
752166	826
752915	1041
754869	2514
755655	967
755881	1187
757057	1131
757437	623
757555	1362
757649	727
757832	982
757960	899
758043	2479
758219	2151
758844	665
760513	447
760773	2700
762619	2320
763488	383
763542	1148
763657	1317
763933	1655
764432	1527
764589	2362
764619	2372
764780	650
764889	1830
765061	1850
765109	1400
766198	1075
766594	714
766850	1693
767573	1225
767654	1517
767800	1045
767852	1320
767866	554
767926	1146
768071	385
768142	1276
768439	1403
768469	878
769325	1011
769374	883
769586	1158
769618	650
769842	542
770057	969
770156	828
770268	1254
770940	877
770954	922
771168	904
771322	1028
771733	533
771891	978
771904	2045
771956	531
772038	1880
772055	1831
772158	2164
772390	785
772395	674
772400	1596
772401	632
772730	2078
772867	1147
773047	1076
773410	2564
774091	895
774794	2123
774924	1493
775154	1983
775180	574
775189	1826
775446	1307
775447	1164
775474	1184
775626	646
775635	2178
775775	1952
775782	2322
776014	3042
776448	462
776833	823
777706	2139
777750	795
778131	1090
778357	794
778722	1432
778805	781
778850	760
778851	1927
779005	1703
779089	801
779113	1736
779207	2050
779524	978
779736	1321
779921	820
779922	1610
780163	2207
780475	1262
780855	1613
780903	1227
781149	1275
781161	1415
781557	1018
781606	553
781702	560
782338	2125
782515	1838
782700	502
782713	1207
784017	735
784464	1022
784469	1104
784484	1072
784486	1732
785298	685
785994	1429
786067	1047
786281	1644
786645	1957
787220	1507
787710	1306
787748	748
787925	1127
788031	3052
788050	993
788201	927
788983	2148
788989	701
789111	1635
789513	994
789752	879
789796	1483
790220	669
790231	2188
790875	823
791988	649
792034	1558
792160	676
792558	1081
793371	1065
794428	801
794497	1091
794532	1864
794548	1251
794549	2203
794618	965
794655	810
794739	1939
794752	369
795679	1264
795742	2546
795934	2497
796006	1193
796491	2220
796539	681
796716	755
796970	756
797065	368
797129	793
797687	1373
797857	924
797913	1506
798223	761
798317	1475
798344	1346
798447	1580
798619	2071
798653	2102
798795	1934
799109	1001
799419	1215
799433	683
799838	1438
801081	2102
801198	1542
801313	1364
801555	1477
801811	1417
801866	3096
802529	1034
802657	982
802670	1657
803284	905
803919	1531
803947	2304
804124	520
804354	1022
804591	502
804678	1403
804749	849
804798	1235
804860	1188
804878	733
805590	1228
805766	847
805839	424
805909	1038
806143	1417
806205	1683
806364	1542
806387	1977
806530	1320
807298	712
807303	2826
807420	1549
807500	3546
807521	811
807589	1348
808003	1997
808191	1543
808767	2032
809049	864
810071	1816
810129	771
810298	1117
810891	1536
811258	1326
811512	1192
811643	926
811662	1173
811697	1271
811878	664
811927	1118
812651	3639
813082	812
813107	853
813173	1392
813416	855
813510	1361
813529	1618
813975	488
813996	880
814027	1264
814117	645
814149	948
814319	1176
814718	1138
814767	1103
814837	1223
815021	1878
815261	1348
815303	1913
815316	1197
815343	1023
815683	1455
815689	1639
815725	1059
815727	1105
815820	1219
815828	1117
815838	2847
815879	1164
816438	1880
816516	1940
816585	1110
816613	2205
816614	1862
816895	1552
816946	959
817496	1337
817549	466
817832	1283
818047	734
818063	1628
818140	990
818194	933
818996	1117
819133	680
819140	745
819752	863
819803	537
819955	996
819992	1256
820068	1589
820244	835
820260	2173
820774	1093
820914	2587
821029	921
821450	1132
821539	1159
821628	2296
823164	657
823455	749
823491	1295
823696	1440
823878	734
824063	2115
824730	1479
824936	1435
824937	1912
824967	1878
825276	1146
825344	1951
825363	461
825560	1614
825575	479
825626	1306
825854	1297
825904	2880
826071	1426
826206	1603
826311	873
826368	1255
826486	1373
826779	1277
826915	1381
827253	1539
827306	327
827334	945
827913	1002
827914	921
828384	881
828993	2182
829136	865
829467	728
829494	547
829501	321
829517	1433
830177	1578
830400	1876
830617	696
830648	1021
830759	1174
830760	1221
830955	912
831213	762
831222	936
831410	1111
831439	629
832254	542
832295	1040
832363	1277
832925	1070
833017	437
833021	1260
833364	2852
833476	2482
834009	1410
834130	1066
834296	940
834539	947
834883	1816
834930	1855
835276	2040
835476	1627
835529	2227
835593	2276
835681	797
835746	1068
835821	1166
836048	659
836944	1068
837005	1727
837006	1581
837387	569
837908	1892
838040	573
838951	817
838967	1095
839318	976
839959	680
840167	518
840554	1177
841485	1795
841832	2168
842163	879
842405	586
842752	544
842808	1024
843014	889
843240	432
843556	1038
843573	1115
843612	1128
843618	508
843837	483
843947	1868
844156	1228
844158	775
844866	1830
844876	2321
845651	645
846068	595
846321	509
846655	1419
846683	2418
846799	1424
846812	430
846958	651
847321	1286
847501	862
847698	1285
847776	853
847804	825
848024	714
848064	1454
848675	1587
849134	3189
849877	1381
849880	1117
849938	738
850127	1063
850219	1138
850285	1095
851033	876
851556	1357
851721	1770
852023	3561
852624	596
853105	1072
853176	939
853257	1210
853568	704
853607	811
853612	1006
853826	1182
854356	991
854648	993
854702	660
854835	1818
855089	933
855254	1731
855288	2025
855842	1208
855910	617
856085	1106
856336	522
856364	1758
856421	1958
856478	364
856596	572
857411	380
857575	833
858891	1194
860890	1927
861601	738
862830	1006
862908	1075
863650	1828
864033	620
864202	646
864374	963
864445	1702
865046	1483
865050	860
866217	1576
866785	359
866798	3982
866890	912
867037	957
867955	1281
867999	1253
868279	792
868388	774
868442	898
868493	735
868612	653
868702	461
869624	473
869703	644
870140	1791
870238	2115
871629	1099
872222	976
872299	874
872326	1672
872330	1314
872337	3381
872498	867
872713	1556
873134	1136
873253	1801
873589	761
873591	511
874395	1666
875164	1392
875631	1615
875679	2018
875796	609
875980	1069
876608	1670
876818	2103
877270	1169
877287	1666
877605	550
878632	1653
879536	1157
880707	848
880728	679
880788	1507
880835	884
881490	2203
881920	874
882417	669
882443	1005
883149	1700
883338	566
883351	767
883401	402
883575	932
883812	1355
883973	699
884044	1258
884064	1015
884085	717
884717	756
884851	863
885055	1698
885073	564
885167	1836
885179	2154
885417	646
886035	2135
886325	777
887011	732
887078	601
887118	2013
887680	5658
887688	543
887701	864
888442	1884
889185	1082
889265	1851
889351	902
889407	1832
889506	314
889530	909
889791	1531
890033	619
890081	942
890324	680
890540	1082
890548	637
890683	857
891024	918
891461	2214
891479	2560
891601	983
891921	816
891933	1273
892187	872
893149	542
893325	902
893435	1748
894219	828
894927	1870
895105	767
895470	846
895782	2286
896219	1220
896280	1598
896308	975
896455	898
896462	767
896529	885
896936	863
897258	2544
897503	739
898118	1112
898176	1118
898178	1402
899555	1272
899730	876
899791	922
899874	562
899957	1002
900114	2177
900135	1197
900138	725
900147	771
900332	769
900347	1674
900365	1014
900558	771
900692	1218
900950	981
901064	1852
901181	1341
901288	1709
901335	1669
901379	1547
901511	3144
901738	674
901827	861
901886	503
902143	545
902247	1021
902356	401
902361	2085
902509	2133
902746	2368
902875	1378
903614	2320
903981	800
904083	3590
904095	1054
904096	854
904768	836
904901	1327
904955	1340
904957	577
904962	1340
905159	974
905304	1332
905428	1066
906206	1507
906287	1466
906336	702
906537	1387
906809	880
906937	924
907089	547
907177	1362
907602	775
907634	2058
907853	2591
907934	1297
907950	1372
908027	1972
908535	710
909358	2213
909431	1285
909524	860
909619	887
910238	766
910330	1009
910527	1602
910791	629
911068	712
911085	1131
911168	1170
911191	995
911663	2099
911765	886
911813	871
911971	1722
912242	1760
912464	846
912547	1895
913856	1213
914454	920
914620	998
914767	906
915118	1515
915832	998
916274	1671
916475	968
916665	1916
916690	926
917587	2005
917760	1443
917769	419
918039	2002
918181	1140
918220	1368
918292	1263
918597	1207
919075	1148
919485	1561
923845	1070
924137	496
924203	1969
925141	1922
925450	1011
925625	673
925740	1843
925985	1108
926238	1615
926356	1329
926361	2387
926747	854
927770	940
927798	886
928599	3515
929151	1713
930077	1922
930548	1035
930554	613
930894	581
931100	2364
931426	2037
931573	643
931840	1341
932194	728
932255	766
932481	932
932533	1176
932534	2064
932538	937
932539	3894
932743	847
932866	1308
933151	1519
933153	1389
933314	2426
933370	2363
933431	2533
934107	1220
934127	1098
934788	1723
934880	992
935035	1493
935398	550
935511	1575
935744	379
935874	859
936165	1866
936180	1414
936460	869
936497	2848
936512	1944
936649	1620
937375	664
938540	926
938610	732
939113	2163
939154	1315
939381	1247
939393	574
939456	1043
939962	1265
940172	1194
940489	1101
940526	952
940593	1524
941003	1125
941377	1385
941516	1526
941694	2552
941803	1186
942463	1071
942986	266
943137	783
943138	1203
943351	1284
943717	1235
943730	1453
943794	1240
943838	1336
943952	658
943967	1117
944139	898
944162	1547
944191	886
944201	957
944229	1971
944266	1318
944284	753
944285	784
944290	432
944291	1821
944499	826
944638	2157
945727	1558
945791	1525
946328	538
946793	718
946836	1641
946942	924
947052	1683
947402	730
948396	956
949003	709
949045	748
949422	660
949434	772
949827	1024
950922	868
951853	864
951991	830
952241	1728
952615	2118
952863	1424
953280	1975
953341	1573
953879	1748
954870	2181
955696	686
956196	1294
956286	1818
956319	1310
956331	773
956407	1180
956890	1071
957177	2436
957872	1023
958517	2462
958740	2036
958820	978
958878	2642
958958	732
959094	1510
959095	937
959583	1126
959735	830
960095	1251
960263	2128
960656	1593
960818	932
961117	1039
961246	1479
961341	1441
961668	724
962076	692
962423	1220
962448	957
963036	1898
963108	1892
963215	1013
963345	1451
963671	4555
963889	2205
963958	624
964051	1413
964186	1559
964503	858
964596	1092
965375	992
965822	1254
966454	1525
967172	929
968505	3060
969978	1120
970833	867
971217	733
971884	839
972031	2720
972361	440
972370	2240
972371	1195
972791	1139
972863	2381
973110	1050
973369	457
973497	1360
973648	618
973836	675
973932	1566
974397	423
974398	577
976374	1012
976812	2040
976838	1837
976852	1102
977290	942
977473	1028
978252	1724
978446	877
978772	1975
978884	913
978949	1159
978950	957
979391	1072
980339	801
980358	1092
982147	1309
982449	519
983302	1362
984009	977
984790	3703
984890	1460
985551	795
985625	1783
985846	850
985991	1595
985992	1373
986550	1853
986993	1085
987364	682
987486	3146
988469	748
988751	988
988892	3751
989082	416
989409	2859
989443	769
989764	936
989922	1192
990035	2135
990077	917
990740	1448
991894	1013
991971	1796
991978	1818
992135	1841
992903	656
992994	1855
993251	913
993596	900
993871	683
994103	991
994110	1097
994157	1173
994786	1108
994811	2073
994966	897
995481	1912
996004	3428
997760	926
998908	1233
1000121	2467
1000540	2154
1001575	1429
1002131	1112
1002411	869
1002447	1703
1002625	1603
1002727	955
1003106	901
1003131	433
1003178	562
1003244	1220
1003325	661
1003366	680
1003392	818
1003443	1069
1003537	1017
1003539	675
1003861	795
1004194	868
1004331	1465
1004451	788
1004660	1009
1004915	1202
1004942	1002
1005001	963
1005187	844
1005570	1303
1005816	825
1006002	1009
1006033	1364
1006047	2139
1006176	927
1006603	2237
1006687	1001
1006881	1181
1006893	680
1007286	583
1007417	1122
1007491	552
1007529	665
1007998	2085
1008104	917
1008248	793
1008333	1096
1008498	1762
1008511	851
1008684	546
1008685	565
1009286	839
1009330	2020
1009392	478
1009824	678
1009868	689
1010413	1324
1010711	2662
1010732	1428
1011171	1165
1011811	967
1011897	813
1012225	1358
1012316	1545
1012322	1115
1012524	2535
1012611	1061
1012638	2881
1012727	1787
1013553	1345
1013690	640
1014055	940
1014185	565
1014688	1381
1014801	1623
1015003	598
1015312	1068
1015645	1373
1015825	1236
1016352	965
